28 34 14799
12042 12847.5 14823 21600 6950
regional : 577376, -2049, 5057, 95.15, 116400, 1
major : 573980, 264, -242, 48.84, 248250, 3
regional : 170683, 2611, 5450, 75.24, 131400, 2
regional : 954360, 3915, -35, 94.82, 147400, 2
major : 387608, -1104, -675, 55.11, 177750, 2
major : 315848, 302, 6203, 50.49, 235000, 3
major : 561317, -201, 1964, 76.67, 208750, 1
regional : 247240, 6779, 723, 68.64, 139000, 2
regional : 534531, -2836, 4332, 98.56, 147800, 2
regional : 421291, 708, -283, 74.36, 113600, 2
regional : 244032, 452, 5365, 71.72, 157800, 2
regional : 901768, -1650, -1155, 69.85, 100800, 2
major : 337164, 19, 1445, 48.73, 212750, 2
regional : 420310, -437, 1136, 100.98, 168200, 1
major : 614004, -6396, -1861, 69.41, 140250, 3
regional : 730621, -4401, -2690, 108.02, 143000, 2
major : 766338, -515, -2242, 74.58, 237250, 2
regional : 591766, -1370, 4486, 77.22, 120600, 2
regional : 317969, -2073, -5250, 75.35, 135200, 2
major : 611038, -1520, -720, 69.96, 141750, 3
regional : 328140, 231, 2743, 82.61, 103800, 2
hub : 927166, 6657, 236, 56.43, 186000, 4
regional : 761992, 505, 456, 79.86, 125600, 2
regional : 230731, -3079, -6282, 79.2, 163200, 1
major : 948108, -198, 30, 70.84, 241750, 2
regional : 871898, 2698, -5895, 97.13, 130000, 2
regional : 548890, -5879, -3738, 98.67, 173400, 1
regional : 927692, 1091, 3942, 100.21, 180000, 1
regional : 227851, -1777, -2663, 92.73, 100600, 1
major : 530421, 266, -996, 65.12, 169750, 2
major : 828895, 2449, -2059, 49.06, 176500, 2
hub : 240748, -1189, 1453, 66.0, 297900, 5
regional : 229431, 280, -4859, 105.49, 152600, 1
hub : 545206, -1048, -2798, 42.24, 191100, 4
business : 3437380050, 194, 4, [337164, 573980]
business : 8225158040, 63, 7, [730621, 614004]
economy : 2731957695, 120, 1, [229431, 561317]
economy : 6452164948, 73, 2, [766338, 730621]
economy : 3865774581, 55, 0, [828895, 230731]
first : 9379510477, 76, 2, [545206, 954360]
economy : 7487720796, 154, 0, [766338, 328140]
business : 1020464808, 64, 2, [534531, 170683]
economy : 2118696202, 81, 2, [828895, 230731]
economy : 9264877216, 65, 0, [315848, 901768]
economy : 7225718823, 171, 0, [927692, 387608]
business : 6885529670, 91, 1, [730621, 328140]
economy : 4410714176, 130, 2, [315848, 421291]
economy : 1816076925, 87, 4, [545206, 420310]
economy : 5096582657, 88, 2, [530421, 954360]
economy : 6176955657, 129, 2, [548890, 227851]
economy : 5724639896, 98, 1, [561317, 614004]
economy : 1371919840, 128, 0, [927692, 244032]
business : 2619161991, 163, 1, [247240, 170683]
business : 8618138425, 88, 2, [548890, 530421]
economy : 1887325288, 99, 2, [761992, 421291]
economy : 7071207644, 156, 7, [229431, 230731]
business : 5746290229, 108, 1, [577376, 328140]
economy : 9951596814, 90, 2, [317969, 170683]
economy : 6615615306, 147, 1, [170683, 828895]
business : 9373403852, 104, 3, [229431, 328140]
business : 5573320958, 85, 2, [577376, 534531]
business : 6697680590, 143, 1, [315848, 591766]
economy : 8368574288, 64, 6, [328140, 534531]
economy : 4366195417, 198, 8, [901768, 420310]
business : 1819390369, 130, 1, [240748, 421291]
economy : 2561849031, 151, 1, [577376, 328140]
economy : 6127930102, 116, 2, [614004, 927166]
economy : 5519706428, 198, 2, [387608, 421291]
first : 5814925157, 123, 5, [611038, 545206]
economy : 5647133929, 161, 2, [545206, 421291]
economy : 8958866403, 93, 0, [420310, 766338]
first : 3612921542, 92, 2, [387608, 948108]
economy : 7881724668, 113, 2, [927166, 420310]
economy : 3633045674, 76, 1, [315848, 545206]
business : 4706118308, 91, 2, [828895, 761992]
first : 7094524665, 147, 0, [828895, 534531]
economy : 3367866680, 108, 0, [230731, 871898]
economy : 5383823493, 111, 1, [421291, 244032]
economy : 9098601341, 98, 6, [387608, 577376]
economy : 6199972620, 55, 2, [828895, 561317]
business : 1462802209, 92, 2, [420310, 948108]
economy : 6873050829, 182, 1, [730621, 421291]
economy : 2360244437, 139, 1, [170683, 561317]
business : 7198769450, 159, 1, [927166, 761992]
economy : 3096590754, 133, 6, [420310, 577376]
economy : 8533405539, 171, 1, [927692, 561317]
economy : 8239260919, 142, 1, [387608, 948108]
economy : 9468267319, 153, 8, [227851, 337164]
economy : 2688043875, 157, 1, [901768, 387608]
economy : 5834120746, 194, 1, [611038, 591766]
luxury : 3746246766, 148, 2, [337164, 954360]
business : 5728636426, 111, 1, [247240, 387608]
first : 8831738691, 193, 2, [534531, 577376]
economy : 4862852486, 151, 2, [730621, 927692]
economy : 9188951050, 151, 2, [247240, 240748]
economy : 3261245891, 180, 1, [561317, 240748]
economy : 8661841733, 132, 3, [545206, 337164]
economy : 3267358229, 121, 0, [548890, 766338]
economy : 9139536558, 200, 1, [828895, 545206]
economy : 6853430116, 74, 2, [901768, 927692]
economy : 7375068443, 47, 3, [901768, 244032]
economy : 8277331883, 183, 1, [761992, 240748]
economy : 2220362346, 185, 2, [229431, 954360]
economy : 3149286000, 166, 1, [901768, 534531]
economy : 6903267630, 151, 0, [954360, 548890]
economy : 6744053193, 62, 2, [230731, 545206]
economy : 9702422381, 40, 1, [577376, 230731]
economy : 3194547893, 107, 2, [420310, 317969]
economy : 2729248628, 179, 2, [828895, 530421]
business : 2018814553, 181, 0, [315848, 766338]
economy : 5204880227, 169, 2, [244032, 730621]
economy : 4490440985, 196, 1, [337164, 247240]
business : 3933464557, 190, 3, [927692, 954360]
first : 1861669340, 83, 2, [573980, 927166]
economy : 4154120371, 184, 0, [611038, 828895]
business : 8178431784, 123, 3, [614004, 328140]
economy : 6579899370, 193, 2, [927692, 230731]
economy : 2641142394, 91, 1, [247240, 901768]
economy : 1939909909, 48, 2, [761992, 573980]
economy : 5612791473, 94, 0, [247240, 954360]
luxury : 2909732225, 113, 2, [230731, 591766]
economy : 5307037539, 172, 1, [328140, 730621]
economy : 2056339287, 104, 0, [240748, 611038]
luxury : 8902574139, 53, 3, [230731, 315848]
economy : 7224304794, 57, 1, [761992, 573980]
economy : 6156555694, 82, 2, [548890, 573980]
economy : 1515185939, 164, 1, [534531, 761992]
economy : 6601798609, 125, 2, [315848, 927692]
economy : 9824621482, 150, 0, [761992, 591766]
economy : 7840218707, 160, 6, [548890, 611038]
economy : 4474676741, 43, 0, [927692, 227851]
economy : 7436649309, 133, 1, [577376, 901768]
business : 5080332875, 104, 2, [573980, 315848]
economy : 4766924599, 189, 6, [548890, 421291]
economy : 2924502509, 81, 1, [927166, 240748]
economy : 2967522404, 55, 2, [614004, 545206]
first : 9645310566, 87, 2, [591766, 573980]
economy : 4903301800, 73, 1, [317969, 315848]
economy : 7520745490, 59, 5, [828895, 548890]
economy : 7672795078, 117, 3, [317969, 901768]
economy : 5616987301, 153, 1, [954360, 534531]
business : 7367693755, 83, 6, [766338, 591766]
first : 1934483218, 106, 1, [730621, 948108]
economy : 1249975094, 151, 2, [337164, 229431]
economy : 2315497941, 73, 2, [573980, 240748]
economy : 6157801783, 191, 2, [387608, 927692]
economy : 8152562864, 190, 4, [244032, 948108]
economy : 3964227114, 177, 3, [247240, 573980]
first : 1341975455, 110, 2, [421291, 229431]
economy : 1930683437, 123, 3, [244032, 948108]
business : 2227836764, 125, 0, [614004, 545206]
business : 4469394687, 148, 2, [548890, 761992]
economy : 9987132999, 163, 3, [230731, 387608]
business : 5471700547, 143, 5, [577376, 766338]
economy : 6499712589, 146, 4, [387608, 871898]
business : 2927808947, 116, 1, [766338, 761992]
business : 1176423225, 165, 6, [230731, 561317]
economy : 3574970212, 191, 0, [561317, 614004]
economy : 6397532342, 86, 1, [247240, 954360]
business : 8658525160, 89, 2, [387608, 548890]
economy : 5152765328, 58, 2, [730621, 948108]
economy : 9708156655, 177, 2, [761992, 591766]
economy : 2294720983, 140, 7, [927692, 534531]
economy : 5251568621, 86, 1, [328140, 387608]
economy : 2729151723, 95, 3, [948108, 761992]
economy : 2453701776, 96, 0, [328140, 240748]
economy : 8368791290, 98, 1, [611038, 766338]
economy : 6991549792, 65, 1, [230731, 761992]
economy : 6197478982, 156, 2, [420310, 534531]
economy : 4834037099, 92, 1, [766338, 871898]
economy : 7153170489, 159, 2, [387608, 561317]
economy : 9010168143, 107, 1, [614004, 730621]
business : 1448113740, 41, 1, [227851, 247240]
economy : 8516935406, 137, 2, [901768, 828895]
economy : 5923597735, 150, 6, [591766, 315848]
business : 2532108144, 49, 2, [901768, 337164]
economy : 8353314809, 57, 1, [948108, 766338]
economy : 6080504128, 85, 1, [901768, 561317]
economy : 3453099860, 158, 1, [227851, 591766]
first : 3327295933, 90, 2, [561317, 247240]
economy : 5116442770, 101, 2, [240748, 614004]
economy : 5643681072, 48, 0, [387608, 561317]
economy : 6798032049, 122, 2, [561317, 337164]
economy : 2971062037, 200, 7, [871898, 730621]
business : 9991905236, 59, 2, [548890, 545206]
business : 4252643713, 147, 1, [421291, 614004]
economy : 7826268996, 41, 2, [901768, 761992]
economy : 9821001198, 188, 2, [871898, 577376]
business : 6473864926, 67, 7, [387608, 927166]
economy : 1453532843, 106, 2, [927692, 315848]
first : 4532390712, 138, 1, [170683, 611038]
first : 6014169571, 50, 2, [577376, 420310]
business : 7424289493, 43, 0, [901768, 954360]
business : 6014545262, 96, 3, [170683, 954360]
economy : 9764124577, 107, 10, [317969, 170683]
economy : 8464379300, 119, 7, [901768, 229431]
first : 1364069509, 78, 2, [561317, 730621]
economy : 1907653248, 126, 1, [420310, 730621]
economy : 2815410802, 103, 1, [315848, 229431]
economy : 5577594613, 42, 2, [240748, 315848]
economy : 7577640357, 115, 0, [927692, 614004]
economy : 4861441467, 176, 6, [761992, 170683]
business : 5542237545, 57, 6, [927692, 761992]
business : 7439663385, 63, 5, [387608, 315848]
business : 4584025943, 174, 1, [761992, 561317]
business : 1717271218, 126, 1, [530421, 545206]
business : 1832175414, 48, 1, [545206, 828895]
economy : 3561308211, 193, 1, [530421, 317969]
business : 9219096430, 83, 2, [730621, 337164]
economy : 8834857325, 65, 1, [230731, 730621]
business : 6064860984, 86, 2, [170683, 927692]
economy : 4952654750, 82, 1, [315848, 247240]
economy : 9342369404, 115, 1, [611038, 828895]
economy : 8096809000, 49, 4, [315848, 761992]
economy : 9062411664, 172, 9, [577376, 927692]
business : 1481982123, 86, 2, [561317, 421291]
economy : 7997405048, 56, 4, [387608, 337164]
luxury : 4139333037, 163, 2, [548890, 534531]
economy : 2606864316, 155, 5, [244032, 591766]
economy : 1164911798, 110, 1, [577376, 420310]
economy : 5059153791, 51, 0, [230731, 577376]
economy : 3782671487, 145, 2, [230731, 421291]
economy : 6257107623, 137, 2, [315848, 828895]
economy : 2787187958, 143, 2, [548890, 766338]
economy : 2093692584, 116, 0, [730621, 577376]
business : 2459611630, 157, 1, [591766, 577376]
economy : 7663732249, 130, 1, [614004, 954360]
economy : 9610975734, 184, 1, [927166, 577376]
economy : 6321899404, 146, 3, [244032, 561317]
economy : 9041398645, 45, 5, [230731, 170683]
business : 7146583412, 120, 4, [561317, 317969]
economy : 5436963468, 56, 1, [591766, 927166]
economy : 8860160264, 157, 1, [227851, 247240]
economy : 7140889042, 51, 0, [948108, 766338]
economy : 8051310499, 61, 1, [534531, 927166]
luxury : 9340104799, 41, 0, [761992, 247240]
economy : 2655938084, 175, 1, [614004, 577376]
economy : 6890775563, 66, 1, [170683, 730621]
business : 6714001460, 184, 10, [170683, 315848]
economy : 9333076826, 113, 1, [421291, 229431]
economy : 1137782502, 196, 0, [730621, 247240]
business : 2154306301, 66, 1, [761992, 240748]
economy : 7577661861, 93, 4, [954360, 545206]
economy : 3998150992, 93, 1, [901768, 591766]
economy : 5386848589, 64, 1, [328140, 317969]
economy : 1834825619, 118, 1, [387608, 420310]
economy : 5445869193, 183, 9, [614004, 421291]
first : 3386177065, 113, 2, [828895, 229431]
economy : 8792058997, 148, 7, [387608, 240748]
economy : 1017694122, 77, 4, [591766, 387608]
economy : 5729863499, 86, 1, [611038, 240748]
economy : 2157615104, 138, 10, [545206, 170683]
economy : 8409199154, 110, 1, [420310, 573980]
economy : 6961344600, 116, 1, [315848, 421291]
business : 7371276020, 56, 4, [561317, 548890]
business : 8226189520, 165, 6, [948108, 244032]
economy : 2231214252, 136, 2, [927692, 591766]
economy : 3340339862, 172, 0, [240748, 530421]
luxury : 8233490518, 163, 1, [561317, 828895]
economy : 3624053854, 80, 1, [948108, 534531]
economy : 2823995524, 46, 5, [927166, 328140]
economy : 9477103984, 83, 3, [230731, 530421]
business : 1748744572, 160, 4, [530421, 927166]
economy : 2190450746, 87, 0, [591766, 730621]
first : 3129388562, 180, 1, [761992, 530421]
economy : 5919396970, 97, 6, [927166, 577376]
economy : 4418552011, 178, 0, [761992, 927166]
business : 5460988948, 61, 6, [337164, 766338]
economy : 9278444070, 135, 0, [240748, 227851]
business : 9214961787, 136, 1, [954360, 948108]
luxury : 5620089996, 137, 1, [421291, 730621]
business : 9600907861, 130, 0, [954360, 591766]
economy : 1128939063, 198, 2, [901768, 545206]
first : 1728842600, 86, 3, [337164, 948108]
economy : 3649237858, 160, 0, [766338, 573980]
economy : 6655197589, 105, 3, [954360, 761992]
business : 5163201854, 98, 4, [901768, 871898]
economy : 7134482505, 180, 2, [573980, 337164]
first : 6703387694, 57, 0, [315848, 227851]
business : 1653487572, 103, 10, [561317, 229431]
business : 8090863646, 182, 3, [317969, 230731]
economy : 6727951738, 176, 2, [730621, 871898]
business : 1225038938, 48, 1, [927166, 421291]
economy : 1265959122, 176, 1, [420310, 577376]
economy : 4655929345, 73, 1, [561317, 240748]
business : 3675872232, 194, 1, [871898, 317969]
economy : 7781703022, 100, 3, [170683, 244032]
economy : 7795254477, 127, 1, [927166, 530421]
economy : 7144772140, 184, 4, [561317, 170683]
economy : 2080400956, 150, 2, [766338, 828895]
business : 6416410526, 181, 2, [766338, 170683]
economy : 3414059044, 137, 1, [828895, 573980]
economy : 2546994757, 43, 0, [766338, 227851]
economy : 8437944637, 119, 1, [611038, 927166]
economy : 2066209323, 112, 2, [170683, 229431]
economy : 5281356768, 69, 4, [954360, 561317]
business : 1845421937, 123, 3, [577376, 170683]
business : 1291679014, 190, 0, [730621, 315848]
economy : 3940438295, 185, 5, [761992, 328140]
economy : 2886424083, 159, 2, [614004, 948108]
business : 5963435985, 179, 1, [337164, 247240]
economy : 8345540697, 75, 0, [901768, 421291]
economy : 7336224799, 174, 2, [927692, 577376]
economy : 3844438142, 177, 3, [545206, 244032]
economy : 7840540870, 197, 3, [766338, 244032]
economy : 2281652605, 65, 4, [548890, 611038]
economy : 3219552087, 160, 0, [901768, 761992]
business : 6718211047, 197, 6, [534531, 561317]
economy : 5704328731, 84, 5, [421291, 315848]
business : 5290724089, 170, 1, [766338, 420310]
first : 7456857117, 159, 5, [611038, 871898]
economy : 7648151822, 117, 6, [545206, 240748]
business : 9177056347, 192, 2, [230731, 420310]
economy : 1136385661, 138, 1, [315848, 240748]
economy : 1427726313, 185, 2, [766338, 229431]
luxury : 8543998435, 132, 3, [927166, 315848]
economy : 3244107982, 173, 1, [247240, 548890]
economy : 2803674818, 74, 4, [337164, 530421]
economy : 5859199668, 111, 5, [761992, 230731]
economy : 8821507368, 101, 4, [948108, 317969]
economy : 9386404206, 190, 4, [761992, 328140]
first : 8693137416, 173, 3, [230731, 573980]
economy : 6331807798, 65, 1, [229431, 240748]
economy : 1502157477, 104, 1, [229431, 240748]
economy : 2098339482, 53, 1, [927692, 614004]
luxury : 3993817891, 129, 2, [548890, 170683]
business : 4918864906, 91, 2, [573980, 614004]
economy : 8234024767, 172, 2, [337164, 927692]
economy : 3515038250, 168, 1, [901768, 614004]
business : 3660243269, 128, 0, [730621, 328140]
luxury : 1835792035, 182, 3, [387608, 954360]
economy : 9237071482, 107, 4, [317969, 948108]
business : 3649000786, 89, 2, [387608, 611038]
business : 9454972319, 173, 2, [240748, 927692]
first : 2580786777, 105, 4, [247240, 591766]
economy : 6059161886, 191, 1, [948108, 730621]
business : 9371990231, 61, 2, [421291, 611038]
economy : 4732754876, 73, 0, [227851, 244032]
economy : 4948683628, 107, 2, [387608, 548890]
economy : 5015734222, 159, 0, [927166, 328140]
economy : 5985446725, 113, 1, [229431, 530421]
economy : 8863984795, 40, 2, [927692, 545206]
economy : 5631166451, 114, 8, [229431, 315848]
economy : 4130813382, 162, 3, [611038, 545206]
first : 2230501274, 191, 1, [240748, 227851]
economy : 6923091804, 44, 2, [927692, 534531]
economy : 7627989268, 198, 5, [954360, 317969]
economy : 7170593629, 75, 4, [421291, 328140]
economy : 5635239452, 198, 2, [573980, 240748]
economy : 5589192475, 163, 0, [927692, 577376]
economy : 7310750473, 59, 4, [948108, 317969]
economy : 1036588490, 177, 10, [548890, 240748]
economy : 7368830838, 125, 3, [871898, 766338]
economy : 4394455221, 141, 0, [534531, 761992]
economy : 6969426836, 116, 2, [761992, 614004]
economy : 5726555139, 128, 4, [534531, 577376]
economy : 6975430826, 159, 3, [317969, 421291]
business : 6006296704, 141, 0, [548890, 954360]
economy : 8830437752, 63, 1, [548890, 927692]
economy : 6915636119, 195, 4, [611038, 561317]
economy : 2643290219, 99, 2, [421291, 328140]
economy : 1246654226, 67, 0, [730621, 229431]
economy : 2601098873, 102, 2, [927166, 573980]
economy : 7283232990, 162, 3, [561317, 730621]
economy : 7387297997, 157, 3, [730621, 240748]
economy : 7961745766, 143, 0, [561317, 573980]
economy : 1730638147, 81, 1, [247240, 927166]
economy : 7351696426, 57, 3, [227851, 954360]
economy : 2317751957, 138, 2, [244032, 387608]
economy : 3721142670, 177, 6, [591766, 548890]
business : 3018883364, 171, 0, [337164, 577376]
economy : 5311516655, 78, 2, [871898, 614004]
economy : 3455045011, 160, 1, [229431, 614004]
business : 9640752448, 181, 1, [561317, 230731]
economy : 1620215320, 134, 2, [611038, 229431]
economy : 5788191971, 55, 3, [317969, 730621]
business : 4638620647, 80, 2, [534531, 954360]
economy : 5200855354, 76, 1, [240748, 230731]
first : 3945922310, 190, 1, [337164, 387608]
economy : 2696578711, 61, 0, [240748, 530421]
economy : 1030050651, 100, 1, [328140, 337164]
business : 7160320229, 143, 4, [591766, 229431]
business : 5778948448, 143, 9, [611038, 229431]
economy : 9933267986, 85, 2, [420310, 548890]
economy : 2137230614, 156, 1, [328140, 730621]
economy : 3827458568, 114, 0, [901768, 534531]
economy : 8492619816, 182, 8, [954360, 871898]
economy : 7238409889, 157, 7, [577376, 611038]
economy : 1424865273, 70, 6, [230731, 927692]
economy : 6979669217, 83, 2, [240748, 530421]
economy : 3002838947, 181, 2, [170683, 421291]
business : 5759064935, 89, 2, [730621, 317969]
economy : 6158838801, 72, 5, [927166, 240748]
economy : 8183454082, 86, 0, [871898, 530421]
economy : 3981780977, 138, 1, [545206, 317969]
economy : 7638273449, 143, 1, [871898, 573980]
economy : 9280529553, 115, 2, [548890, 545206]
economy : 2428711226, 97, 0, [227851, 534531]
economy : 8911360464, 143, 4, [421291, 591766]
economy : 4086693003, 178, 1, [828895, 229431]
economy : 3501072621, 185, 2, [828895, 611038]
first : 1981276267, 97, 3, [317969, 611038]
economy : 6069236862, 159, 7, [577376, 573980]
business : 4522855732, 154, 1, [315848, 761992]
economy : 7092829426, 72, 1, [927166, 247240]
economy : 9583873847, 105, 8, [614004, 240748]
economy : 4565629535, 143, 0, [170683, 548890]
business : 3504588473, 142, 1, [247240, 317969]
economy : 1163739834, 188, 1, [229431, 766338]
business : 2471064112, 141, 2, [548890, 227851]
business : 7551134436, 118, 1, [534531, 545206]
business : 3589141771, 109, 5, [387608, 766338]
economy : 1971486726, 94, 1, [534531, 948108]
economy : 1622794279, 190, 0, [927166, 730621]
business : 5950064686, 114, 5, [927692, 548890]
business : 6772480498, 71, 7, [927692, 317969]
economy : 5635956951, 122, 6, [577376, 229431]
economy : 8851384545, 142, 1, [901768, 730621]
economy : 3987172929, 106, 1, [927166, 561317]
economy : 9949520928, 129, 2, [573980, 244032]
economy : 3824155405, 171, 1, [948108, 730621]
economy : 6814957866, 128, 1, [927692, 828895]
economy : 6838381539, 62, 1, [315848, 871898]
economy : 8962218985, 141, 1, [240748, 548890]
economy : 7390875100, 41, 2, [337164, 591766]
business : 6389622154, 69, 5, [901768, 561317]
economy : 1818445306, 49, 1, [548890, 954360]
economy : 1303743609, 77, 2, [927692, 561317]
economy : 2432335502, 62, 6, [611038, 230731]
business : 1889965321, 60, 3, [247240, 545206]
economy : 3029516189, 42, 1, [170683, 421291]
economy : 5145375656, 184, 7, [534531, 530421]
economy : 9883743318, 154, 1, [954360, 170683]
economy : 5126560316, 84, 1, [387608, 530421]
economy : 2923633831, 163, 0, [229431, 244032]
business : 9479440265, 124, 2, [948108, 577376]
business : 9613588755, 164, 1, [591766, 317969]
economy : 5641538533, 176, 2, [230731, 948108]
economy : 4841263258, 126, 1, [247240, 421291]
economy : 8105694039, 54, 2, [954360, 573980]
luxury : 2377015738, 123, 1, [534531, 927692]
economy : 1450928381, 99, 3, [954360, 901768]
economy : 8007689573, 68, 1, [420310, 530421]
economy : 4256046713, 166, 1, [573980, 766338]
business : 9994579236, 47, 2, [761992, 170683]
economy : 9147696615, 61, 3, [761992, 766338]
luxury : 6086079165, 189, 2, [927166, 954360]
economy : 4146850744, 119, 2, [387608, 229431]
business : 3876382403, 156, 3, [954360, 545206]
