3 10 9729
11970 14445.0 18333 18360 6650
regional : 267593, 44, -1096, 74.03, 102600, 1
major : 781975, 1704, 0, 47.63, 237250, 2
major : 643504, -1624, -2096, 44.55, 194000, 2
major : 559233, 873, 443, 69.96, 196000, 1
hub : 919072, 134, -1780, 59.95, 253500, 2
major : 422578, 1878, 1496, 55.22, 199500, 1
regional : 655078, -736, 341, 94.49, 108000, 1
major : 954691, 2638, -1366, 53.46, 169250, 3
regional : 599912, 812, 29, 84.15, 148000, 1
major : 771686, -2117, 112, 69.52, 208000, 2
business : 7919823383, 163, 3, [267593, 771686]
economy : 2266900905, 118, 2, [643504, 781975]
economy : 2415507066, 49, 0, [559233, 422578]
economy : 5565424582, 145, 4, [643504, 954691]
business : 8014672361, 142, 1, [422578, 267593]
economy : 4355871106, 110, 1, [919072, 267593]
economy : 9869658740, 120, 10, [267593, 559233]
economy : 5447927702, 136, 5, [267593, 559233]
economy : 6219240732, 74, 1, [771686, 655078]
economy : 1602477312, 133, 1, [422578, 559233]
economy : 8565944047, 73, 1, [655078, 771686]
economy : 8201840259, 123, 0, [919072, 422578]
economy : 5404365833, 91, 10, [267593, 919072]
first : 9607760846, 183, 5, [655078, 771686]
business : 9423458123, 103, 2, [559233, 422578]
economy : 6761649452, 68, 3, [559233, 771686]
economy : 2535458585, 166, 2, [422578, 655078]
first : 9305952149, 185, 3, [954691, 267593]
economy : 1818123620, 153, 1, [655078, 599912]
economy : 4366774018, 143, 1, [919072, 771686]
business : 7017825653, 151, 1, [559233, 643504]
economy : 2401532705, 170, 4, [422578, 559233]
economy : 3859595897, 69, 0, [599912, 267593]
economy : 1466353388, 159, 2, [599912, 559233]
business : 8773609827, 61, 3, [559233, 422578]
first : 3748874094, 92, 1, [919072, 267593]
economy : 9284689080, 153, 1, [267593, 655078]
economy : 3730921542, 118, 7, [781975, 655078]
business : 7589543487, 125, 1, [267593, 781975]
business : 1296783712, 104, 3, [954691, 643504]
economy : 6160841994, 90, 1, [267593, 559233]
economy : 5615265523, 178, 0, [781975, 643504]
business : 1181661833, 137, 9, [954691, 643504]
economy : 6052160098, 188, 2, [655078, 954691]
business : 9512559922, 116, 6, [655078, 919072]
economy : 3666439461, 168, 2, [655078, 267593]
economy : 6183974231, 166, 1, [954691, 599912]
economy : 5763859339, 193, 3, [559233, 919072]
economy : 5511654217, 163, 1, [771686, 919072]
economy : 8379631391, 40, 2, [422578, 267593]
economy : 1564169505, 103, 1, [954691, 422578]
economy : 2922395653, 57, 1, [599912, 954691]
first : 3854303267, 75, 0, [599912, 781975]
first : 4745153146, 132, 9, [919072, 954691]
economy : 8296954390, 51, 4, [781975, 919072]
business : 7139275299, 117, 7, [919072, 422578]
business : 8511550670, 164, 9, [771686, 919072]
economy : 1058400282, 153, 2, [655078, 422578]
economy : 9497107160, 81, 1, [643504, 267593]
economy : 7785770368, 45, 0, [919072, 781975]
economy : 2340710792, 87, 1, [771686, 422578]
economy : 5340793420, 121, 3, [422578, 655078]
business : 6368977214, 178, 3, [599912, 267593]
luxury : 4608097977, 165, 2, [267593, 422578]
economy : 6452042842, 179, 2, [559233, 422578]
economy : 7137758546, 50, 3, [599912, 771686]
economy : 1825262840, 155, 6, [781975, 771686]
economy : 8847691569, 69, 1, [655078, 599912]
economy : 7403294327, 64, 4, [643504, 919072]
economy : 3685964744, 130, 1, [559233, 655078]
economy : 9957932425, 117, 10, [781975, 267593]
economy : 1396912917, 147, 1, [954691, 655078]
economy : 2709766148, 111, 0, [954691, 781975]
business : 4275561789, 50, 3, [781975, 919072]
economy : 5037088762, 55, 1, [267593, 599912]
business : 5113137244, 105, 4, [919072, 267593]
luxury : 6818941302, 199, 2, [781975, 771686]
economy : 5868608733, 150, 5, [655078, 559233]
economy : 2174410598, 181, 1, [599912, 559233]
business : 2881921975, 164, 5, [643504, 771686]
economy : 5379215242, 192, 2, [919072, 267593]
first : 7191136120, 47, 2, [599912, 655078]
economy : 6008530068, 160, 10, [781975, 267593]
business : 1444802014, 98, 7, [781975, 919072]
economy : 3551011422, 138, 2, [781975, 655078]
economy : 9447967481, 181, 2, [781975, 422578]
economy : 2095848735, 169, 2, [655078, 422578]
economy : 2663048799, 131, 2, [919072, 771686]
economy : 8973865727, 188, 2, [919072, 267593]
business : 5628422484, 77, 9, [599912, 954691]
first : 6388155556, 80, 0, [643504, 954691]
first : 1709392254, 44, 1, [655078, 919072]
economy : 4313087370, 176, 2, [919072, 599912]
economy : 2184740989, 183, 3, [643504, 655078]
economy : 1609720359, 114, 0, [643504, 655078]
business : 6011674577, 104, 1, [655078, 771686]
economy : 8513759321, 71, 4, [643504, 919072]
economy : 1189617736, 60, 2, [599912, 267593]
business : 4860645938, 90, 3, [771686, 267593]
economy : 4313814267, 142, 2, [781975, 599912]
economy : 7075252018, 123, 3, [643504, 954691]
economy : 9324348511, 125, 0, [771686, 643504]
economy : 5514241689, 76, 2, [655078, 643504]
economy : 3183226328, 83, 1, [559233, 781975]
business : 4643229562, 101, 1, [267593, 919072]
economy : 9134978879, 45, 0, [771686, 655078]
luxury : 8597129891, 192, 1, [781975, 559233]
first : 5088804464, 184, 1, [599912, 422578]
business : 1906877166, 79, 0, [599912, 267593]
economy : 1335084938, 62, 2, [267593, 599912]
economy : 4658329205, 165, 2, [267593, 643504]
economy : 7211993707, 70, 1, [267593, 643504]
economy : 5899941864, 42, 0, [599912, 919072]
economy : 1593696695, 103, 1, [643504, 267593]
economy : 5682975901, 110, 3, [919072, 559233]
business : 9134352658, 172, 1, [771686, 559233]
economy : 6800995843, 144, 5, [422578, 781975]
economy : 8597410060, 47, 1, [781975, 643504]
economy : 5325985506, 87, 1, [954691, 599912]
economy : 9739674946, 199, 2, [771686, 422578]
economy : 7577469365, 200, 3, [954691, 267593]
economy : 6522561558, 78, 1, [599912, 422578]
business : 1249907908, 47, 2, [919072, 643504]
luxury : 3962542949, 56, 0, [643504, 954691]
economy : 8558640084, 61, 1, [771686, 559233]
first : 1476750009, 164, 7, [422578, 559233]
economy : 1806618054, 57, 6, [781975, 643504]
business : 8477803243, 43, 0, [422578, 655078]
business : 2261353783, 114, 2, [919072, 954691]
business : 5440812594, 45, 0, [781975, 599912]
business : 7033159800, 153, 1, [771686, 422578]
economy : 3179201814, 62, 2, [599912, 655078]
economy : 7706777635, 166, 8, [559233, 771686]
economy : 2798416342, 164, 0, [919072, 559233]
business : 6335531052, 194, 4, [954691, 643504]
business : 3116647587, 123, 3, [655078, 771686]
economy : 7465781577, 194, 1, [655078, 954691]
economy : 7275309504, 68, 7, [559233, 643504]
first : 7305612974, 193, 2, [267593, 655078]
business : 4922943832, 97, 2, [599912, 643504]
economy : 2290116763, 151, 1, [954691, 919072]
first : 2472178143, 70, 6, [771686, 781975]
economy : 7681255224, 60, 3, [643504, 954691]
economy : 1469784770, 79, 0, [781975, 422578]
economy : 3433696680, 91, 1, [422578, 655078]
economy : 7348117964, 97, 2, [919072, 643504]
business : 9624847274, 103, 1, [954691, 643504]
economy : 7977676716, 160, 2, [954691, 655078]
economy : 7526199391, 52, 0, [781975, 771686]
economy : 6402596898, 59, 1, [559233, 771686]
economy : 3424757940, 137, 2, [655078, 781975]
economy : 2579893718, 167, 0, [559233, 781975]
business : 5122775016, 45, 4, [655078, 422578]
economy : 5807656399, 83, 1, [643504, 559233]
economy : 2306715283, 112, 10, [771686, 781975]
economy : 3999835979, 119, 4, [643504, 559233]
economy : 3857105736, 53, 3, [422578, 781975]
first : 5657392459, 154, 2, [954691, 422578]
economy : 6355880628, 71, 7, [655078, 954691]
economy : 8651708480, 95, 1, [643504, 781975]
economy : 1692816616, 103, 2, [422578, 919072]
first : 3050887764, 186, 3, [559233, 643504]
economy : 9450021694, 177, 3, [919072, 954691]
business : 4052688200, 49, 10, [781975, 655078]
luxury : 6137781352, 58, 0, [781975, 919072]
economy : 2764850346, 117, 2, [422578, 954691]
first : 3519025085, 111, 3, [781975, 954691]
economy : 3545489994, 182, 1, [559233, 781975]
economy : 1096854266, 192, 1, [954691, 422578]
first : 1828891792, 162, 7, [559233, 954691]
economy : 8963984351, 119, 9, [559233, 599912]
first : 5220332915, 59, 3, [954691, 655078]
economy : 5925984377, 61, 3, [643504, 771686]
economy : 8014065596, 160, 2, [954691, 919072]
business : 6107121136, 130, 1, [422578, 599912]
economy : 6977557921, 171, 2, [643504, 267593]
economy : 1743146337, 134, 6, [781975, 559233]
economy : 4167705655, 180, 1, [954691, 655078]
economy : 4446930921, 93, 1, [919072, 781975]
economy : 7063742157, 142, 5, [643504, 954691]
economy : 7279149639, 159, 2, [954691, 422578]
first : 1086326554, 103, 0, [919072, 599912]
economy : 8557279230, 148, 9, [655078, 919072]
economy : 2260990149, 144, 1, [919072, 422578]
economy : 2931310380, 174, 2, [599912, 643504]
economy : 4553509888, 48, 2, [599912, 267593]
first : 9319502332, 55, 5, [599912, 422578]
economy : 6750289292, 104, 2, [781975, 771686]
economy : 9769070420, 164, 1, [781975, 422578]
economy : 3198217819, 155, 1, [422578, 643504]
economy : 2837463340, 79, 1, [422578, 771686]
economy : 7047146371, 49, 1, [919072, 267593]
business : 8695250834, 75, 0, [599912, 771686]
economy : 9853347830, 58, 2, [954691, 599912]
economy : 8519492204, 41, 1, [643504, 422578]
business : 4482077525, 136, 3, [422578, 919072]
business : 3121129732, 77, 7, [655078, 919072]
first : 4750111305, 186, 6, [422578, 559233]
economy : 6106160953, 164, 4, [655078, 781975]
economy : 8616057471, 185, 3, [643504, 655078]
economy : 2749990412, 122, 2, [781975, 954691]
economy : 8286685637, 190, 2, [559233, 954691]
business : 2045798220, 200, 10, [267593, 422578]
business : 7080194357, 115, 1, [655078, 559233]
economy : 3806668426, 166, 10, [267593, 771686]
business : 3745714676, 59, 1, [559233, 422578]
business : 2345460909, 131, 7, [771686, 422578]
economy : 9279113449, 48, 1, [919072, 771686]
business : 7727056373, 96, 1, [919072, 599912]
business : 6669215771, 146, 8, [559233, 919072]
business : 2967301319, 95, 1, [422578, 919072]
business : 6972270719, 127, 0, [919072, 954691]
economy : 3816704489, 164, 4, [781975, 919072]
economy : 6632112687, 139, 2, [655078, 771686]
economy : 8117329789, 145, 3, [559233, 771686]
economy : 8497147232, 94, 0, [643504, 655078]
business : 8622678118, 88, 6, [643504, 781975]
economy : 8098248659, 151, 1, [655078, 781975]
economy : 4221368350, 87, 10, [599912, 643504]
economy : 6812766779, 48, 2, [422578, 559233]
economy : 8750103691, 132, 0, [771686, 559233]
luxury : 4047187297, 69, 7, [919072, 655078]
business : 7315043197, 115, 5, [422578, 781975]
business : 9082193670, 145, 1, [559233, 643504]
economy : 4867328747, 148, 2, [771686, 267593]
first : 2266332053, 51, 0, [919072, 643504]
economy : 1625868688, 179, 1, [919072, 267593]
economy : 3128673457, 88, 2, [267593, 919072]
economy : 1996335066, 44, 1, [267593, 599912]
economy : 9084553456, 131, 3, [919072, 655078]
economy : 5730676022, 59, 3, [559233, 919072]
economy : 4169202519, 52, 7, [422578, 267593]
economy : 7456043393, 118, 0, [559233, 267593]
economy : 8031275612, 169, 2, [643504, 267593]
first : 8958565752, 117, 2, [643504, 422578]
economy : 3496139033, 152, 3, [655078, 643504]
economy : 5910978086, 69, 3, [643504, 599912]
economy : 4597679960, 134, 3, [954691, 655078]
economy : 7192151115, 191, 1, [781975, 954691]
first : 1049325813, 168, 8, [655078, 599912]
first : 5405843916, 101, 2, [422578, 559233]
economy : 2294317871, 150, 0, [919072, 655078]
economy : 2239607966, 70, 2, [781975, 559233]
economy : 3448517840, 96, 10, [599912, 781975]
economy : 5352194765, 139, 2, [781975, 422578]
first : 2602803156, 68, 1, [781975, 559233]
economy : 8815087476, 92, 2, [559233, 655078]
economy : 3828499705, 200, 6, [781975, 919072]
business : 7860913984, 56, 1, [559233, 267593]
economy : 3633552014, 143, 0, [771686, 954691]
economy : 4523933340, 50, 2, [422578, 781975]
economy : 1707544114, 94, 2, [422578, 781975]
economy : 3452583035, 161, 2, [599912, 919072]
business : 8976767041, 196, 2, [954691, 599912]
economy : 5196723243, 109, 1, [655078, 919072]
economy : 7729958363, 144, 2, [422578, 655078]
economy : 1995295972, 123, 3, [643504, 919072]
economy : 5960531662, 118, 0, [655078, 559233]
economy : 6008935265, 40, 4, [781975, 919072]
economy : 7036985676, 43, 0, [267593, 771686]
business : 1298406827, 118, 2, [643504, 954691]
economy : 8383524804, 171, 0, [954691, 267593]
economy : 9377977370, 54, 1, [655078, 643504]
economy : 7925853353, 130, 10, [643504, 559233]
business : 6085717225, 57, 3, [919072, 655078]
business : 8671795718, 58, 1, [919072, 422578]
luxury : 2334787312, 55, 0, [559233, 954691]
first : 9969215536, 175, 1, [422578, 559233]
business : 8631159340, 167, 1, [599912, 643504]
economy : 9976425376, 111, 1, [599912, 655078]
economy : 7262303118, 194, 1, [771686, 559233]
economy : 7253700628, 189, 1, [643504, 422578]
economy : 2787989564, 86, 4, [781975, 267593]
economy : 3503137557, 52, 1, [422578, 643504]
business : 5749917444, 196, 3, [422578, 599912]
economy : 9614031940, 71, 0, [919072, 643504]
economy : 4092206364, 139, 5, [599912, 771686]
business : 2146556900, 111, 1, [919072, 599912]
economy : 2377676306, 81, 3, [919072, 559233]
economy : 3872452200, 57, 3, [422578, 919072]
economy : 1705938646, 66, 1, [771686, 655078]
economy : 6322160399, 60, 2, [919072, 422578]
luxury : 5943156338, 103, 5, [771686, 643504]
economy : 7301547955, 72, 2, [559233, 771686]
business : 7305019223, 64, 2, [267593, 422578]
economy : 6499318208, 57, 1, [771686, 919072]
economy : 4161826300, 63, 5, [954691, 267593]
economy : 7060282972, 76, 6, [422578, 643504]
economy : 2254078641, 117, 2, [771686, 655078]
economy : 5144994278, 178, 1, [599912, 919072]
economy : 4463501763, 175, 2, [599912, 267593]
business : 2579477104, 180, 2, [954691, 771686]
economy : 2620107928, 123, 0, [643504, 655078]
economy : 1635662369, 47, 1, [559233, 771686]
economy : 9301133101, 110, 2, [781975, 422578]
business : 1584893500, 157, 2, [771686, 599912]
economy : 3150729702, 156, 2, [771686, 599912]
economy : 9570455582, 199, 4, [267593, 422578]
luxury : 4166807593, 153, 3, [599912, 559233]
economy : 4197682419, 92, 0, [781975, 643504]
business : 1020985574, 147, 1, [781975, 655078]
economy : 3289653967, 79, 6, [781975, 954691]
business : 6350261272, 94, 3, [954691, 919072]
business : 9216484518, 155, 0, [267593, 655078]
economy : 3998791364, 150, 0, [267593, 781975]
economy : 9195471278, 180, 7, [655078, 954691]
economy : 7961654387, 136, 2, [267593, 559233]
business : 7366532866, 91, 7, [954691, 559233]
economy : 2195938099, 132, 1, [919072, 781975]
economy : 2269151180, 165, 1, [559233, 643504]
economy : 2094819993, 77, 4, [954691, 599912]
economy : 1124503904, 98, 2, [771686, 422578]
economy : 5832079738, 110, 9, [643504, 954691]
business : 1706624405, 145, 1, [954691, 919072]
economy : 4390722545, 165, 2, [643504, 267593]
business : 5003386876, 153, 8, [643504, 422578]
economy : 9713545287, 158, 1, [599912, 643504]
economy : 3277561063, 159, 1, [781975, 655078]
economy : 1164029314, 132, 2, [655078, 267593]
economy : 5629620978, 94, 1, [643504, 954691]
economy : 8178346408, 167, 6, [954691, 771686]
economy : 9040639977, 188, 1, [954691, 655078]
economy : 1885404235, 89, 2, [643504, 599912]
economy : 1590888389, 62, 0, [781975, 422578]
economy : 5315873188, 50, 0, [781975, 267593]
business : 8037296245, 96, 1, [643504, 781975]
economy : 4083140704, 54, 1, [919072, 771686]
economy : 3842276679, 159, 3, [954691, 599912]
economy : 7334386506, 48, 1, [655078, 954691]
economy : 9178975783, 188, 5, [599912, 919072]
luxury : 7870456878, 62, 10, [599912, 771686]
first : 8410031470, 53, 9, [655078, 422578]
first : 1713850338, 61, 3, [781975, 599912]
business : 7347382308, 48, 2, [422578, 643504]
economy : 4575407470, 138, 3, [954691, 559233]
economy : 9041282628, 88, 0, [599912, 559233]
economy : 9626037180, 41, 10, [267593, 655078]
business : 4922083647, 180, 6, [267593, 422578]
business : 3393894456, 142, 0, [643504, 599912]
economy : 5905289891, 59, 1, [954691, 655078]
business : 9115734724, 46, 1, [771686, 267593]
business : 7469375274, 112, 1, [643504, 267593]
economy : 8095860885, 113, 1, [559233, 655078]
economy : 9635609884, 168, 1, [559233, 422578]
economy : 4415368149, 155, 1, [559233, 422578]
economy : 4037584300, 170, 1, [655078, 267593]
economy : 8073385196, 136, 0, [599912, 559233]
economy : 9678494282, 92, 2, [771686, 919072]
economy : 3278807608, 164, 1, [559233, 267593]
economy : 1207260143, 194, 1, [643504, 781975]
business : 8276891961, 90, 1, [559233, 267593]
business : 3655824032, 113, 0, [643504, 267593]
economy : 8064170119, 74, 1, [655078, 559233]
economy : 1741935248, 124, 9, [422578, 655078]
economy : 7241602192, 41, 0, [643504, 771686]
economy : 9531101532, 159, 6, [422578, 771686]
first : 8869989539, 55, 1, [643504, 919072]
economy : 8250833806, 110, 1, [954691, 599912]
business : 5269665836, 177, 1, [781975, 919072]
first : 5615639691, 167, 1, [781975, 919072]
economy : 5780369403, 93, 2, [559233, 781975]
business : 4371877572, 176, 4, [599912, 954691]
economy : 2570546172, 188, 1, [919072, 422578]
economy : 4228444378, 157, 1, [422578, 655078]
economy : 9358023713, 148, 1, [771686, 954691]
business : 7121087475, 128, 1, [422578, 655078]
economy : 7333994313, 48, 2, [655078, 599912]
economy : 7332519892, 176, 1, [771686, 643504]
economy : 5488614769, 82, 1, [771686, 267593]
first : 2451814836, 150, 8, [954691, 771686]
economy : 3676212898, 55, 1, [422578, 919072]
first : 2876034510, 83, 1, [559233, 781975]
economy : 3755280411, 45, 2, [781975, 655078]
economy : 6910455006, 121, 0, [599912, 954691]
economy : 1027151405, 195, 1, [643504, 919072]
economy : 4967188610, 45, 2, [422578, 599912]
economy : 6922467978, 127, 0, [781975, 599912]
economy : 7179414404, 162, 1, [781975, 559233]
economy : 2413686784, 197, 7, [954691, 599912]
economy : 7322672424, 114, 2, [781975, 559233]
economy : 2477348121, 147, 4, [919072, 422578]
economy : 7434552704, 144, 2, [954691, 559233]
economy : 9630174685, 115, 0, [954691, 599912]
first : 6402465980, 109, 1, [919072, 771686]
economy : 8505329529, 70, 1, [422578, 599912]
economy : 5851099215, 97, 7, [643504, 599912]
economy : 7132041888, 69, 9, [599912, 771686]
economy : 5218193247, 151, 9, [599912, 655078]
business : 5566419913, 166, 3, [781975, 655078]
economy : 9525225562, 110, 1, [599912, 771686]
economy : 6529919295, 196, 1, [267593, 919072]
economy : 6992335388, 55, 3, [954691, 781975]
economy : 1170703847, 161, 3, [954691, 919072]
economy : 3523893156, 54, 2, [267593, 781975]
business : 9227023039, 198, 2, [422578, 267593]
economy : 3166132462, 114, 1, [267593, 655078]
economy : 8527206347, 137, 2, [771686, 267593]
economy : 2562717751, 58, 2, [919072, 655078]
economy : 5673459735, 85, 2, [422578, 643504]
economy : 5131675612, 137, 6, [599912, 655078]
economy : 7586214770, 57, 4, [559233, 919072]
